mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	92					
13	13	48	48	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	93					
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	94					
14	14	52	52	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	95					
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	96					
14	14	52	52	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	97					
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	98					
14	14	52	52	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	6		
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	99					
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	_		
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	100					
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	101					
14	14	52	52	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	102					
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	103					
15	15	56	56	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	104					
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	105					
15	15	56	56	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	106					
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	107					
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	108					
15	15	56	56	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	7			
15	15	56	56	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	109					
15	15	57	57	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	h6			
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6			
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	110					
15	15	59	59	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	_			
15	15	56	56	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	111					
15	15	58	58	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	112					
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	113					
16	16	60	60	4.0	0	0	Chord	4/4	1	1	1	1	1	114					
16	16	60	60	4.0	0	0	Chord	4/4	1	2	1	1	1	115					
16	16	60	60	0.0	0	0	FiguredBass	4/4	2	1	0				1	h			
16	16	60	60	4.0	0	0	Chord	4/4	2	1	1	1	1	116					
16	16	60	60	4.0	0	0	Chord	4/4	2	2	1	1	1	117					
17	17	64	64	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	118					
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	119					
17	17	64	64	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	120					
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	121					
17	17	64	64	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	6			
17	17	64	64	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	122					
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	#			
17	17	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	123					
17	17	67	67	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	_			
17	17	64	64	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	124					
17	17	66	66	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	125					
17	17	67	67	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	126					
18	18	68	68	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	127					
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	128					
18	18	68	68	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	129					
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	130					
18	18	68	68	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	6			
18	18	68	68	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	131					
18	18	70	70	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6\			
18	18	70	70	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	132					
18	18	68	68	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	133					
18	18	70	70	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	134					
19	19	72	72	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	135					
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	136					
19	19	72	72	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	137					
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	138					
19	19	72	72	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	139					
19	19	73	73	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6			
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	8	#		
19	19	74	74	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	140					
19	19	75	75	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7			
19	19	75	75	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	141					
19	19	72	72	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	142					
19	19	73	73	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	143					
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	144					
20	20	76	76	4.0	0	0	Chord	4/4	1	1	1	1	1	145					
20	20	76	76	4.0	0	0	Chord	4/4	1	2	1	1	1	146					
20	20	76	76	4.0	0	0	Chord	4/4	2	1	1	1	1	147					
20	20	76	76	4.0	0	0	Chord	4/4	2	2	1	1	1	148					
21	21	80	80	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	149					
21	21	82	82	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	150					
21	21	80	80	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	151					
21	21	82	82	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	152					
21	21	80	80	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	153					
21	21	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	154					
21	21	80	80	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	155					
21	21	82	82	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	156					
22	22	84	84	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	157					
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	158					
22	22	84	84	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	159					
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	160					
22	22	84	84	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	8			
22	22	84	84	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	161					
22	22	85	85	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	b7			
22	22	85	85	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	162					
22	22	86	86	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6	5		
22	22	86	86	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	163					
22	22	84	84	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	164					
22	22	86	86	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	165					
23	23	88	88	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	166					1
23	23	90	90	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	167					
23	23	88	88	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	168					
23	23	90	90	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	169					
23	23	88	88	4.0	0	0	Chord	4/4	2	1	1	1	1	170					
23	23	91	91	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6			
23	23	88	88	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	171					
23	23	90	90	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	172					
23	23	91	91	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	173					
24	24	92	92	4.0	0	0	Chord	4/4	1	1	1	1	1	174					
24	24	92	92	4.0	0	0	Chord	4/4	1	2	1	1	1	175					
24	24	92	92	0.0	0	0	FiguredBass	4/4	2	1	0				1	#			
24	24	92	92	4.0	0	0	Chord	4/4	2	1	1	1	1	176					
24	24	92	92	4.0	0	0	Chord	4/4	2	2	1	1	1	177					
25	25	96	96	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	178					
25	25	98	98	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	179					
25	25	96	96	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	180					
25	25	98	98	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	181					
25	25	96	96	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	182					
25	25	98	98	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6			
25	25	98	98	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	183					
25	25	96	96	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	184					
25	25	98	98	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	185					
26	26	100	100	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	186					2
26	26	101	101	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	187					
26	26	102	102	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	188					
26	26	100	100	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	189					
26	26	102	102	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	190					
26	26	100	100	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	3			
26	26	100	100	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	191					
26	26	101	101	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	2			
26	26	102	102	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	192					
26	26	100	100	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	193					
26	26	102	102	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	194					
27	27	104	104	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	195					
27	27	106	106	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	196					
27	27	104	104	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	197					
27	27	106	106	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	198					
27	27	104	104	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	b7	5		
27	27	104	104	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	199					
27	27	106	106	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	200					
27	27	107	107	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6			
27	27	104	104	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	201					
27	27	106	106	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	202					
27	27	107	107	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	203					
28	28	108	108	4.0	0	0	Chord	4/4	1	1	1	1	1	204					
28	28	108	108	4.0	0	0	Chord	4/4	1	2	1	1	1	205					
28	28	108	108	0.0	0	0	FiguredBass	4/4	2	1	0				1	h			
28	28	108	108	4.0	0	0	Chord	4/4	2	1	1	1	1	206					
28	28	108	108	4.0	0	0	Chord	4/4	2	2	1	1	1	207					
29	29	112	112	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	208					
29	29	114	114	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	209					
29	29	112	112	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	210					
29	29	114	114	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	211					
29	29	112	112	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	212					
29	29	114	114	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6			
29	29	114	114	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	213					
29	29	112	112	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	214					
29	29	114	114	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	215					
30	30	116	116	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	216					
30	30	118	118	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	217					
30	30	116	116	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	218					
30	30	118	118	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	219					
30	30	116	116	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	5	3	2	
30	30	116	116	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	220					
30	30	118	118	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	221					
30	30	116	116	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	222					
30	30	118	118	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	223					
31	31	120	120	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	224					3
31	31	122	122	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	225					
31	31	120	120	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	226					
31	31	122	122	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	227					
31	31	123	123	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	228					
31	31	120	120	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	8			
31	31	120	120	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	229					
31	31	121	121	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	b7			
31	31	121	121	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	230					
31	31	122	122	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	8			
31	31	122	122	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	231					
31	31	123	123	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7			
31	31	120	120	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	232					
31	31	122	122	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	233					
32	32	124	124	4.0	0	0	Chord	4/4	1	1	1	1	1	234					
32	32	124	124	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	235					
32	32	126	126	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	236					
32	32	124	124	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	4\	2		
32	32	124	124	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	237					
32	32	126	126	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6			
32	32	126	126	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	238					
32	32	124	124	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	239					
32	32	126	126	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	240					
32	32	127	127	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	241					
33	33	128	128	4.0	0	0	Chord	4/4	1	1	1	1	1	242					
33	33	128	128	4.0	0	0	Chord	4/4	1	2	1	1	1	243					
33	33	128	128	0.0	0	0	FiguredBass	4/4	2	1	0				1	#			
33	33	128	128	4.0	0	0	Chord	4/4	2	1	1	1	1	244					
33	33	128	128	4.0	0	0	Chord	4/4	2	2	1	1	1	245					
