mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	94						
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	95						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	96						
13	13	48	48	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	97						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	98						
13	13	48	48	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	#			
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	99						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	100						
13	13	48	48	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	101						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	102						
14	14	52	52	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	103						
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	104						
14	14	52	52	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	105						
14	14	54	54	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	106						
14	14	55	55	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	107						
14	14	52	52	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	#			
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	108						
14	14	54	54	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/4	6			
14	14	54	54	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	109						
14	14	55	55	0.0	3/4	3/4	FiguredBass	4/4	2	1	0					1/4	6	5		
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	110						
14	14	52	52	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	111						
14	14	54	54	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	112						
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	113						
15	15	56	56	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	114						2
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	115						
15	15	56	56	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	116						
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	117						
15	15	56	56	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	118						
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/4	8	#		
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	119						
15	15	59	59	0.0	3/4	3/4	FiguredBass	4/4	2	1	0					1/4	7			
15	15	56	56	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	120						
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	121						
16	16	60	60	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	122						
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	123						
16	16	60	60	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	124						
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	125						
16	16	60	60	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	126						
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	127						
16	16	60	60	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	128						
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	129						
17	17	64	64	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	130						
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	131						
17	17	64	64	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	132						
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	133						
17	17	64	64	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	6			
17	17	64	64	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	134						
17	17	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	135						
17	17	64	64	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	136						
17	17	66	66	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	137						
18	18	68	68	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	138						
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	139						
18	18	68	68	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	140						
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	141						
18	18	68	68	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	6			
18	18	68	68	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	142						
18	18	70	70	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	143						
18	18	68	68	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	144						
18	18	70	70	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	145						
19	19	72	72	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	146						3
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	147						
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	148						
19	19	72	72	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	149						
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	150						
19	19	72	72	0.0	0	0	FiguredBass	4/4	2	1	0					1/4	6	6		
19	19	72	72	4.0	0	0	Chord	4/4	2	1	1	1	1	151						
19	19	73	73	0.0	1/4	1/4	FiguredBass	4/4	2	1	0					1/4	5	_		
19	19	72	72	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	152						
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	153						
20	20	76	76	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	154						
20	20	78	78	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	155						
20	20	76	76	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	156						
20	20	78	78	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	157						
20	20	76	76	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	#			
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	158						
20	20	78	78	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	6			
20	20	78	78	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	159						
20	20	76	76	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	160						
20	20	78	78	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	161						
21	21	80	80	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	162						
21	21	82	82	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	163						
21	21	80	80	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	164						
21	21	82	82	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	165						
21	21	80	80	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	6\			
21	21	80	80	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	166						
21	21	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	167						
21	21	83	83	0.0	3/4	3/4	FiguredBass	4/4	2	1	0					1/4	_			
21	21	80	80	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	168						
21	21	82	82	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	169						
21	21	83	83	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	170						
22	22	84	84	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	171	articStaccatissimoAbove					
22	22	85	85	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	172	articStaccatissimoAbove					
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	173						
22	22	84	84	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	174						
22	22	85	85	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	175						
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	176						
22	22	84	84	0.0	0	0	FiguredBass	4/4	2	1	0					1/4	6			
22	22	84	84	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	177						
22	22	85	85	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	178						
22	22	86	86	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/4	6			
22	22	86	86	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	179						
22	22	87	87	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	180						
22	22	84	84	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	181						
22	22	85	85	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	182						
22	22	86	86	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	183						
22	22	87	87	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	184						
23	23	88	88	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	185						4
23	23	90	90	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	186						
23	23	88	88	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	187						
23	23	90	90	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	188						
23	23	88	88	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	8	6	4	
23	23	88	88	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	189						
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/4	_	5	3	
23	23	91	91	0.0	3/4	3/4	FiguredBass	4/4	2	1	0					1/4	7			
23	23	91	91	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	190						
23	23	88	88	4.0	0	0	Chord	4/4	2	2	1	1	1	191						
24	24	92	92	4.0	0	0	Chord	4/4	1	1	1	1	1	192						
24	24	92	92	4.0	0	0	Chord	4/4	1	2	1	1	1	193						
24	24	92	92	4.0	0	0	Chord	4/4	2	1	1	1	1	194						
24	24	92	92	4.0	0	0	Chord	4/4	2	2	1	1	1	195						
25	25	96	96	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	196						
25	25	98	98	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	197						
25	25	96	96	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	198						
25	25	98	98	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	199						
25	25	96	96	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	6			
25	25	96	96	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	200						
25	25	98	98	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	6	5		
25	25	98	98	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	201						
25	25	96	96	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	202						
25	25	98	98	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	203						
26	26	100	100	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	204						
26	26	102	102	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	205						
26	26	100	100	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	206						
26	26	102	102	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	207						
26	26	100	100	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	208						
26	26	102	102	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	6			
26	26	102	102	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	209						
26	26	100	100	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	210						
26	26	102	102	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	211						
27	27	104	104	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	212						
27	27	106	106	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	213						
27	27	104	104	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	214						
27	27	106	106	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	215						
27	27	104	104	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	216						
27	27	106	106	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	217						
27	27	104	104	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	218						
27	27	106	106	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	219						
28	28	108	108	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	220						
28	28	110	110	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	221						
28	28	108	108	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	222						
28	28	110	110	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	223						
28	28	108	108	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	224						
28	28	110	110	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	225						
28	28	108	108	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	226						
28	28	110	110	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	227						
29	29	112	112	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	228						
29	29	114	114	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	229						5
29	29	115	115	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	230						
29	29	112	112	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	231						
29	29	114	114	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	232						
29	29	112	112	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	6			
29	29	112	112	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	233						
29	29	114	114	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/4	8			
29	29	114	114	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	234						
29	29	115	115	0.0	3/4	3/4	FiguredBass	4/4	2	1	0					1/4	7			
29	29	112	112	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	235						
29	29	114	114	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	236						
30	30	116	116	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	237						
30	30	118	118	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	238						
30	30	116	116	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	239						
30	30	118	118	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	240						
30	30	116	116	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	241						
30	30	118	118	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	6			
30	30	118	118	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	242						
30	30	116	116	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	243						
30	30	118	118	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	244						
31	31	120	120	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	245						
31	31	122	122	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	246						
31	31	120	120	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	247						
31	31	122	122	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	248						
31	31	120	120	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	8	6	4	
31	31	120	120	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	249						
31	31	122	122	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/4	_	5	3	
31	31	122	122	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	250						
31	31	123	123	0.0	3/4	3/4	FiguredBass	4/4	2	1	0					1/4	7			
31	31	123	123	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	251						
31	31	120	120	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	252						
31	31	122	122	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	253						
32	32	124	124	4.0	0	0	Chord	4/4	1	1	1	1	1	254						
32	32	124	124	4.0	0	0	Chord	4/4	1	2	1	1	1	255						
32	32	124	124	0.0	0	0	FiguredBass	4/4	2	1	0					1	None			
32	32	124	124	4.0	0	0	Chord	4/4	2	1	1	1	1	256						
32	32	124	124	4.0	0	0	Chord	4/4	2	2	1	1	1	257						
